Lesion ID | Total Images | Image IDs
HAM_0001566  | 2            | ISIC_0024747, ISIC_0031346
HAM_0001565  | 2            | ISIC_0026709, ISIC_0028619
HAM_0001393  | 2            | ISIC_0027418, ISIC_0029030
HAM_0001381  | 2            | ISIC_0029174, ISIC_0028870
HAM_0004370  | 2            | ISIC_0027138, ISIC_0024757
HAM_0001160  | 2            | ISIC_0024340, ISIC_0027361
HAM_0001220  | 2            | ISIC_0029636, ISIC_0027931
HAM_0001215  | 2            | ISIC_0025260, ISIC_0031531
HAM_0001203  | 2            | ISIC_0025081, ISIC_0030134
HAM_0001202  | 2            | ISIC_0031517, ISIC_0028022
HAM_0001192  | 2            | ISIC_0033859, ISIC_0031546
HAM_0001190  | 2            | ISIC_0026071, ISIC_0028873
HAM_0001183  | 2            | ISIC_0027846, ISIC_0031062
HAM_0001175  | 2            | ISIC_0033462, ISIC_0033191
HAM_0001169  | 2            | ISIC_0029328, ISIC_0030384
HAM_0001164  | 2            | ISIC_0030021, ISIC_0027118
HAM_0001154  | 2            | ISIC_0025013, ISIC_0027724
HAM_0001243  | 2            | ISIC_0034161, ISIC_0033747
HAM_0001142  | 2            | ISIC_0024503, ISIC_0029667
HAM_0001141  | 2            | ISIC_0028918, ISIC_0030697
HAM_0001137  | 2            | ISIC_0029359, ISIC_0029746
HAM_0001130  | 2            | ISIC_0030610, ISIC_0024694
HAM_0001126  | 2            | ISIC_0025123, ISIC_0028276
HAM_0001125  | 2            | ISIC_0024827, ISIC_0031304
HAM_0001107  | 2            | ISIC_0027644, ISIC_0032009
HAM_0001106  | 2            | ISIC_0033225, ISIC_0033615
HAM_0001104  | 2            | ISIC_0027908, ISIC_0027183
HAM_0001100  | 2            | ISIC_0032209, ISIC_0028194
HAM_0001221  | 2            | ISIC_0029301, ISIC_0026637
HAM_0001245  | 2            | ISIC_0031168, ISIC_0025575
HAM_0001361  | 2            | ISIC_0030117, ISIC_0026076
HAM_0001318  | 2            | ISIC_0028305, ISIC_0028358
HAM_0001359  | 2            | ISIC_0024312, ISIC_0028628
HAM_0001356  | 2            | ISIC_0029498, ISIC_0026333
HAM_0001353  | 2            | ISIC_0030759, ISIC_0024886
HAM_0001344  | 2            | ISIC_0032687, ISIC_0033055
HAM_0001342  | 2            | ISIC_0029366, ISIC_0032378
HAM_0001334  | 2            | ISIC_0030328, ISIC_0031363
HAM_0001331  | 2            | ISIC_0025824, ISIC_0031400
HAM_0001329  | 2            | ISIC_0029650, ISIC_0029879
HAM_0001326  | 2            | ISIC_0031824, ISIC_0030145
HAM_0001319  | 2            | ISIC_0026053, ISIC_0028599
HAM_0001312  | 2            | ISIC_0024871, ISIC_0028830
HAM_0001248  | 2            | ISIC_0025177, ISIC_0027530
HAM_0001306  | 2            | ISIC_0028272, ISIC_0026603
HAM_0001299  | 2            | ISIC_0031208, ISIC_0026545
HAM_0001297  | 2            | ISIC_0030135, ISIC_0030941
HAM_0001294  | 2            | ISIC_0028124, ISIC_0030241
HAM_0001292  | 2            | ISIC_0031951, ISIC_0027094
HAM_0001284  | 2            | ISIC_0024972, ISIC_0031779
HAM_0001280  | 2            | ISIC_0033704, ISIC_0033893
HAM_0001279  | 2            | ISIC_0032374, ISIC_0025855
HAM_0001272  | 2            | ISIC_0032968, ISIC_0029265
HAM_0001265  | 2            | ISIC_0026182, ISIC_0025061
HAM_0001666  | 2            | ISIC_0024632, ISIC_0026668
HAM_0001667  | 2            | ISIC_0033080, ISIC_0034129
HAM_0001669  | 2            | ISIC_0025020, ISIC_0026106
HAM_0001926  | 2            | ISIC_0028095, ISIC_0032414
HAM_0001974  | 2            | ISIC_0033807, ISIC_0033533
HAM_0001971  | 2            | ISIC_0025327, ISIC_0026839
HAM_0001968  | 2            | ISIC_0027421, ISIC_0028222
HAM_0001967  | 2            | ISIC_0029860, ISIC_0025471
HAM_0001964  | 2            | ISIC_0032149, ISIC_0024733
HAM_0001956  | 2            | ISIC_0024955, ISIC_0030038
HAM_0001954  | 2            | ISIC_0032776, ISIC_0033828
HAM_0001953  | 2            | ISIC_0031498, ISIC_0025611
HAM_0001949  | 2            | ISIC_0025767, ISIC_0032417
HAM_0001936  | 2            | ISIC_0027688, ISIC_0024704
HAM_0001920  | 2            | ISIC_0029486, ISIC_0031901
HAM_0001976  | 2            | ISIC_0026586, ISIC_0025732
HAM_0001916  | 2            | ISIC_0032721, ISIC_0033537
HAM_0001914  | 2            | ISIC_0029126, ISIC_0028702
HAM_0001912  | 2            | ISIC_0033145, ISIC_0033799
HAM_0001910  | 2            | ISIC_0028968, ISIC_0024739
HAM_0001908  | 2            | ISIC_0033519, ISIC_0032851
HAM_0001907  | 2            | ISIC_0025383, ISIC_0025513
HAM_0001902  | 2            | ISIC_0026480, ISIC_0029668
HAM_0001900  | 2            | ISIC_0025557, ISIC_0028323
HAM_0001891  | 2            | ISIC_0030598, ISIC_0024466
HAM_0001884  | 2            | ISIC_0026760, ISIC_0025718
HAM_0001975  | 2            | ISIC_0030930, ISIC_0028488
HAM_0001982  | 2            | ISIC_0030173, ISIC_0029012
HAM_0001671  | 2            | ISIC_0031745, ISIC_0031586
HAM_0002092  | 2            | ISIC_0031624, ISIC_0025510
HAM_0002135  | 2            | ISIC_0032974, ISIC_0033746
HAM_0002134  | 2            | ISIC_0024431, ISIC_0026656
HAM_0002131  | 2            | ISIC_0030901, ISIC_0030995
HAM_0002128  | 2            | ISIC_0031603, ISIC_0029867
HAM_0002127  | 2            | ISIC_0030768, ISIC_0029837
HAM_0002120  | 2            | ISIC_0029735, ISIC_0028010
HAM_0002106  | 2            | ISIC_0026186, ISIC_0025156
HAM_0002099  | 2            | ISIC_0028460, ISIC_0026847
HAM_0002097  | 2            | ISIC_0028636, ISIC_0025687
HAM_0002096  | 2            | ISIC_0028209, ISIC_0029518
HAM_0002086  | 2            | ISIC_0033820, ISIC_0033814
HAM_0001986  | 2            | ISIC_0025512, ISIC_0024999
HAM_0002084  | 2            | ISIC_0030404, ISIC_0027311
HAM_0002074  | 2            | ISIC_0032575, ISIC_0032793
HAM_0002067  | 2            | ISIC_0025094, ISIC_0026421
HAM_0002051  | 2            | ISIC_0033498, ISIC_0031784
HAM_0002033  | 2            | ISIC_0026739, ISIC_0024899
HAM_0002031  | 2            | ISIC_0027925, ISIC_0031917
HAM_0002021  | 2            | ISIC_0029466, ISIC_0027057
HAM_0002011  | 2            | ISIC_0024729, ISIC_0031711
HAM_0002007  | 2            | ISIC_0024476, ISIC_0030978
HAM_0002004  | 2            | ISIC_0032847, ISIC_0033654
HAM_0001883  | 2            | ISIC_0033224, ISIC_0033360
HAM_0001881  | 2            | ISIC_0032340, ISIC_0024620
HAM_0001878  | 2            | ISIC_0025434, ISIC_0028165
HAM_0001712  | 2            | ISIC_0030793, ISIC_0031221
HAM_0001764  | 2            | ISIC_0032251, ISIC_0032253
HAM_0001749  | 2            | ISIC_0033372, ISIC_0034066
HAM_0001747  | 2            | ISIC_0029575, ISIC_0028361
HAM_0001745  | 2            | ISIC_0025045, ISIC_0030543
HAM_0001741  | 2            | ISIC_0026963, ISIC_0028211
HAM_0001739  | 2            | ISIC_0033845, ISIC_0032884
HAM_0001737  | 2            | ISIC_0030039, ISIC_0027883
HAM_0001730  | 2            | ISIC_0030790, ISIC_0030856
HAM_0001729  | 2            | ISIC_0028325, ISIC_0024537
HAM_0001720  | 2            | ISIC_0034010, ISIC_0032819
HAM_0001708  | 2            | ISIC_0034191, ISIC_0033719
HAM_0001869  | 2            | ISIC_0027249, ISIC_0031563
HAM_0001703  | 2            | ISIC_0029660, ISIC_0024496
HAM_0001702  | 2            | ISIC_0028874, ISIC_0028592
HAM_0001701  | 2            | ISIC_0025237, ISIC_0029390
HAM_0001697  | 2            | ISIC_0033827, ISIC_0033497
HAM_0001696  | 2            | ISIC_0027408, ISIC_0030460
HAM_0001693  | 2            | ISIC_0030868, ISIC_0026995
HAM_0001689  | 2            | ISIC_0025166, ISIC_0028938
HAM_0001684  | 2            | ISIC_0028576, ISIC_0029790
HAM_0001680  | 2            | ISIC_0026303, ISIC_0030125
HAM_0001673  | 2            | ISIC_0034285, ISIC_0033966
HAM_0001765  | 2            | ISIC_0026788, ISIC_0029759
HAM_0001767  | 2            | ISIC_0025812, ISIC_0029357
HAM_0001772  | 2            | ISIC_0032636, ISIC_0033270
HAM_0001773  | 2            | ISIC_0024832, ISIC_0026958
HAM_0001858  | 2            | ISIC_0033235, ISIC_0026085
HAM_0001855  | 2            | ISIC_0033581, ISIC_0033913
HAM_0001852  | 2            | ISIC_0033749, ISIC_0034196
HAM_0001849  | 2            | ISIC_0027209, ISIC_0028966
HAM_0001847  | 2            | ISIC_0024792, ISIC_0030898
HAM_0001846  | 2            | ISIC_0031302, ISIC_0029457
HAM_0001839  | 2            | ISIC_0033943, ISIC_0033434
HAM_0001837  | 2            | ISIC_0033635, ISIC_0033868
HAM_0001830  | 2            | ISIC_0028057, ISIC_0031502
HAM_0001820  | 2            | ISIC_0026744, ISIC_0030605
HAM_0001819  | 2            | ISIC_0032424, ISIC_0028584
HAM_0001815  | 2            | ISIC_0024970, ISIC_0026663
HAM_0001814  | 2            | ISIC_0029170, ISIC_0028567
HAM_0001813  | 2            | ISIC_0030858, ISIC_0030609
HAM_0001811  | 2            | ISIC_0028069, ISIC_0028579
HAM_0001801  | 2            | ISIC_0033909, ISIC_0033293
HAM_0001796  | 2            | ISIC_0025363, ISIC_0029473
HAM_0001793  | 2            | ISIC_0028520, ISIC_0034000
HAM_0001791  | 2            | ISIC_0032504, ISIC_0027956
HAM_0001790  | 2            | ISIC_0032739, ISIC_0032874
HAM_0001785  | 2            | ISIC_0034169, ISIC_0032941
HAM_0001097  | 2            | ISIC_0032950, ISIC_0034156
HAM_0001088  | 2            | ISIC_0031959, ISIC_0032078
HAM_0001083  | 2            | ISIC_0025540, ISIC_0032333
HAM_0000287  | 2            | ISIC_0031019, ISIC_0027203
HAM_0000342  | 2            | ISIC_0027902, ISIC_0027226
HAM_0000337  | 2            | ISIC_0030391, ISIC_0026081
HAM_0000332  | 2            | ISIC_0033784, ISIC_0033307
HAM_0000324  | 2            | ISIC_0028528, ISIC_0029945
HAM_0000322  | 2            | ISIC_0033942, ISIC_0033473
HAM_0000320  | 2            | ISIC_0026916, ISIC_0027863
HAM_0000302  | 2            | ISIC_0025942, ISIC_0032175
HAM_0000299  | 2            | ISIC_0024471, ISIC_0029878
HAM_0000294  | 2            | ISIC_0032664, ISIC_0033461
HAM_0000288  | 2            | ISIC_0028755, ISIC_0027062
HAM_0000284  | 2            | ISIC_0025597, ISIC_0025225
HAM_0000349  | 2            | ISIC_0033695, ISIC_0033005
HAM_0000282  | 2            | ISIC_0031709, ISIC_0027155
HAM_0000279  | 2            | ISIC_0028429, ISIC_0032375
HAM_0000273  | 2            | ISIC_0027066, ISIC_0025106
HAM_0000269  | 2            | ISIC_0029354, ISIC_0031748
HAM_0000267  | 2            | ISIC_0029530, ISIC_0026809
HAM_0000266  | 2            | ISIC_0030209, ISIC_0024933
HAM_0000263  | 2            | ISIC_0034058, ISIC_0033001
HAM_0000262  | 2            | ISIC_0033380, ISIC_0030326
HAM_0000261  | 2            | ISIC_0030053, ISIC_0026743
HAM_0000258  | 2            | ISIC_0030909, ISIC_0031323
HAM_0000344  | 2            | ISIC_0034318, ISIC_0032972
HAM_0000351  | 2            | ISIC_0024324, ISIC_0029559
HAM_0000500  | 2            | ISIC_0029145, ISIC_0029441
HAM_0000396  | 2            | ISIC_0028481, ISIC_0029172
HAM_0000476  | 2            | ISIC_0028293, ISIC_0029093
HAM_0000463  | 2            | ISIC_0032415, ISIC_0030177
HAM_0000462  | 2            | ISIC_0032897, ISIC_0033869
HAM_0000448  | 2            | ISIC_0026210, ISIC_0025100
HAM_0000433  | 2            | ISIC_0031554, ISIC_0025472
HAM_0000432  | 2            | ISIC_0033955, ISIC_0033822
HAM_0000431  | 2            | ISIC_0030717, ISIC_0026067
HAM_0000425  | 2            | ISIC_0026947, ISIC_0024839
HAM_0000417  | 2            | ISIC_0025783, ISIC_0031386
HAM_0000406  | 2            | ISIC_0031985, ISIC_0030890
HAM_0000395  | 2            | ISIC_0029656, ISIC_0025421
HAM_0000352  | 2            | ISIC_0031225, ISIC_0032132
HAM_0000393  | 2            | ISIC_0031943, ISIC_0027865
HAM_0000392  | 2            | ISIC_0034275, ISIC_0033440
HAM_0000380  | 2            | ISIC_0024344, ISIC_0025836
HAM_0000378  | 2            | ISIC_0032388, ISIC_0031973
HAM_0000376  | 2            | ISIC_0031617, ISIC_0025173
HAM_0000375  | 2            | ISIC_0030238, ISIC_0031233
HAM_0000373  | 2            | ISIC_0024806, ISIC_0027407
HAM_0000366  | 2            | ISIC_0027147, ISIC_0029679
HAM_0000362  | 2            | ISIC_0030180, ISIC_0026043
HAM_0000356  | 2            | ISIC_0026171, ISIC_0030655
HAM_0000249  | 2            | ISIC_0027847, ISIC_0030709
HAM_0000239  | 2            | ISIC_0033866, ISIC_0032854
HAM_0000233  | 2            | ISIC_0028219, ISIC_0026314
HAM_0000068  | 2            | ISIC_0029045, ISIC_0031160
HAM_0000104  | 2            | ISIC_0032186, ISIC_0031913
HAM_0000102  | 2            | ISIC_0031547, ISIC_0032221
HAM_0000099  | 2            | ISIC_0032313, ISIC_0027769
HAM_0000087  | 2            | ISIC_0034070, ISIC_0033709
HAM_0000083  | 2            | ISIC_0028622, ISIC_0031872
HAM_0000080  | 2            | ISIC_0033528, ISIC_0033865
HAM_0000079  | 2            | ISIC_0033752, ISIC_0033424
HAM_0000073  | 2            | ISIC_0030817, ISIC_0029470
HAM_0000072  | 2            | ISIC_0028461, ISIC_0031474
HAM_0000070  | 2            | ISIC_0027933, ISIC_0028513
HAM_0000067  | 2            | ISIC_0034153, ISIC_0034017
HAM_0000231  | 2            | ISIC_0024608, ISIC_0030841
HAM_0000065  | 2            | ISIC_0028085, ISIC_0025691
HAM_0000060  | 2            | ISIC_0031953, ISIC_0031406
HAM_0000059  | 2            | ISIC_0027033, ISIC_0027822
HAM_0000057  | 2            | ISIC_0026391, ISIC_0025122
HAM_0000054  | 2            | ISIC_0025795, ISIC_0026498
HAM_0000050  | 2            | ISIC_0030095, ISIC_0031394
HAM_0000048  | 2            | ISIC_0033902, ISIC_0032774
HAM_0000044  | 2            | ISIC_0024798, ISIC_0025152
HAM_0000028  | 2            | ISIC_0026012, ISIC_0029752
HAM_0000012  | 2            | ISIC_0030085, ISIC_0029348
HAM_0000112  | 2            | ISIC_0033583, ISIC_0033465
HAM_0000113  | 2            | ISIC_0029548, ISIC_0027989
HAM_0000114  | 2            | ISIC_0029674, ISIC_0028607
HAM_0000118  | 2            | ISIC_0027419, ISIC_0025030
HAM_0000230  | 2            | ISIC_0029720, ISIC_0032150
HAM_0000222  | 2            | ISIC_0027658, ISIC_0028678
HAM_0000217  | 2            | ISIC_0029881, ISIC_0031115
HAM_0000211  | 2            | ISIC_0029609, ISIC_0029482
HAM_0000206  | 2            | ISIC_0033925, ISIC_0033431
HAM_0000195  | 2            | ISIC_0028495, ISIC_0030574
HAM_0000194  | 2            | ISIC_0030456, ISIC_0030942
HAM_0000193  | 2            | ISIC_0030877, ISIC_0027950
HAM_0000189  | 2            | ISIC_0024504, ISIC_0025600
HAM_0000181  | 2            | ISIC_0033543, ISIC_0034185
HAM_0000174  | 2            | ISIC_0032376, ISIC_0031091
HAM_0000169  | 2            | ISIC_0032960, ISIC_0033708
HAM_0000164  | 2            | ISIC_0029161, ISIC_0026273
HAM_0000163  | 2            | ISIC_0027338, ISIC_0025534
HAM_0000159  | 2            | ISIC_0024540, ISIC_0027948
HAM_0000150  | 2            | ISIC_0024343, ISIC_0031311
HAM_0000149  | 2            | ISIC_0031519, ISIC_0025113
HAM_0000144  | 2            | ISIC_0031127, ISIC_0027558
HAM_0000138  | 2            | ISIC_0028780, ISIC_0029902
HAM_0000136  | 2            | ISIC_0031915, ISIC_0028065
HAM_0000135  | 2            | ISIC_0030362, ISIC_0031460
HAM_0000490  | 2            | ISIC_0027303, ISIC_0026206
HAM_0000502  | 2            | ISIC_0031093, ISIC_0029608
HAM_0001078  | 2            | ISIC_0027851, ISIC_0028858
HAM_0000900  | 2            | ISIC_0026666, ISIC_0026552
HAM_0000933  | 2            | ISIC_0024358, ISIC_0027771
HAM_0000930  | 2            | ISIC_0027848, ISIC_0028971
HAM_0000928  | 2            | ISIC_0026777, ISIC_0031268
HAM_0000924  | 2            | ISIC_0026804, ISIC_0031194
HAM_0000922  | 2            | ISIC_0031301, ISIC_0031111
HAM_0000917  | 2            | ISIC_0024701, ISIC_0030390
HAM_0000910  | 2            | ISIC_0028017, ISIC_0027797
HAM_0000909  | 2            | ISIC_0026981, ISIC_0031286
HAM_0000907  | 2            | ISIC_0025140, ISIC_0025554
HAM_0000904  | 2            | ISIC_0025149, ISIC_0025938
HAM_0000896  | 2            | ISIC_0026560, ISIC_0025051
HAM_0000953  | 2            | ISIC_0026213, ISIC_0026442
HAM_0000892  | 2            | ISIC_0024594, ISIC_0029845
HAM_0000888  | 2            | ISIC_0025085, ISIC_0031034
HAM_0000886  | 2            | ISIC_0029577, ISIC_0024560
HAM_0000881  | 2            | ISIC_0030372, ISIC_0028404
HAM_0000880  | 2            | ISIC_0033089, ISIC_0033562
HAM_0000876  | 2            | ISIC_0026531, ISIC_0032396
HAM_0000863  | 2            | ISIC_0031718, ISIC_0028899
HAM_0000861  | 2            | ISIC_0028734, ISIC_0026125
HAM_0000856  | 2            | ISIC_0028537, ISIC_0029885
HAM_0000837  | 2            | ISIC_0024986, ISIC_0031555
HAM_0000947  | 2            | ISIC_0024642, ISIC_0025959
HAM_0000954  | 2            | ISIC_0026100, ISIC_0029567
HAM_0000504  | 2            | ISIC_0026716, ISIC_0025971
HAM_0001004  | 2            | ISIC_0025790, ISIC_0024923
HAM_0001077  | 2            | ISIC_0025846, ISIC_0027928
HAM_0001076  | 2            | ISIC_0032646, ISIC_0033627
HAM_0001069  | 2            | ISIC_0030843, ISIC_0028898
HAM_0001057  | 2            | ISIC_0032045, ISIC_0024381
HAM_0001041  | 2            | ISIC_0026886, ISIC_0027942
HAM_0001037  | 2            | ISIC_0031645, ISIC_0031726
HAM_0001031  | 2            | ISIC_0030626, ISIC_0031163
HAM_0001024  | 2            | ISIC_0027192, ISIC_0030683
HAM_0001014  | 2            | ISIC_0031278, ISIC_0032423
HAM_0001011  | 2            | ISIC_0027202, ISIC_0032498
HAM_0001002  | 2            | ISIC_0026348, ISIC_0028280
HAM_0000960  | 2            | ISIC_0027198, ISIC_0025779
HAM_0001001  | 2            | ISIC_0028378, ISIC_0026852
HAM_0000999  | 2            | ISIC_0029927, ISIC_0026567
HAM_0000994  | 2            | ISIC_0027545, ISIC_0027609
HAM_0000987  | 2            | ISIC_0025301, ISIC_0027722
HAM_0000985  | 2            | ISIC_0026631, ISIC_0024490
HAM_0000977  | 2            | ISIC_0024842, ISIC_0028803
HAM_0000976  | 2            | ISIC_0030833, ISIC_0031880
HAM_0000971  | 2            | ISIC_0027671, ISIC_0026546
HAM_0000965  | 2            | ISIC_0029190, ISIC_0027855
HAM_0000961  | 2            | ISIC_0024882, ISIC_0028468
HAM_0000833  | 2            | ISIC_0031937, ISIC_0025719
HAM_0000827  | 2            | ISIC_0031443, ISIC_0025223
HAM_0000821  | 2            | ISIC_0025623, ISIC_0031465
HAM_0000569  | 2            | ISIC_0031615, ISIC_0031592
HAM_0000639  | 2            | ISIC_0033768, ISIC_0025257
HAM_0000634  | 2            | ISIC_0028186, ISIC_0026099
HAM_0000626  | 2            | ISIC_0025267, ISIC_0029581
HAM_0000609  | 2            | ISIC_0025990, ISIC_0025778
HAM_0000593  | 2            | ISIC_0024679, ISIC_0031401
HAM_0000589  | 2            | ISIC_0030194, ISIC_0027103
HAM_0000588  | 2            | ISIC_0028929, ISIC_0026746
HAM_0000581  | 2            | ISIC_0032826, ISIC_0034115
HAM_0000578  | 2            | ISIC_0033288, ISIC_0033087
HAM_0000571  | 2            | ISIC_0032773, ISIC_0033156
HAM_0000552  | 2            | ISIC_0028872, ISIC_0026083
HAM_0000815  | 2            | ISIC_0026023, ISIC_0030639
HAM_0000549  | 2            | ISIC_0029360, ISIC_0026152
HAM_0000545  | 2            | ISIC_0029460, ISIC_0026650
HAM_0000536  | 2            | ISIC_0027359, ISIC_0031844
HAM_0000534  | 2            | ISIC_0026258, ISIC_0025235
HAM_0000531  | 2            | ISIC_0025674, ISIC_0031369
HAM_0000524  | 2            | ISIC_0026069, ISIC_0026524
HAM_0000523  | 2            | ISIC_0031694, ISIC_0025978
HAM_0000521  | 2            | ISIC_0032148, ISIC_0031889
HAM_0000517  | 2            | ISIC_0031005, ISIC_0030507
HAM_0000505  | 2            | ISIC_0024902, ISIC_0027415
HAM_0000645  | 2            | ISIC_0029513, ISIC_0024853
HAM_0000655  | 2            | ISIC_0028283, ISIC_0027175
HAM_0000666  | 2            | ISIC_0026122, ISIC_0026024
HAM_0000675  | 2            | ISIC_0033418, ISIC_0034054
HAM_0000814  | 2            | ISIC_0025751, ISIC_0028109
HAM_0000805  | 2            | ISIC_0034189, ISIC_0033306
HAM_0000796  | 2            | ISIC_0028415, ISIC_0028041
HAM_0000795  | 2            | ISIC_0033012, ISIC_0033468
HAM_0000791  | 2            | ISIC_0030687, ISIC_0025584
HAM_0000790  | 2            | ISIC_0032654, ISIC_0032576
HAM_0000775  | 2            | ISIC_0025097, ISIC_0031666
HAM_0000772  | 2            | ISIC_0032994, ISIC_0033604
HAM_0000769  | 2            | ISIC_0029851, ISIC_0029279
HAM_0000759  | 2            | ISIC_0030792, ISIC_0025655
HAM_0000754  | 2            | ISIC_0034315, ISIC_0032967
HAM_0000752  | 2            | ISIC_0026419, ISIC_0027052
HAM_0000751  | 2            | ISIC_0025545, ISIC_0032003
HAM_0000741  | 2            | ISIC_0025956, ISIC_0027607
HAM_0000721  | 2            | ISIC_0030243, ISIC_0032058
HAM_0000710  | 2            | ISIC_0024489, ISIC_0026276
HAM_0000707  | 2            | ISIC_0031113, ISIC_0024561
HAM_0000698  | 2            | ISIC_0031668, ISIC_0027431
HAM_0000690  | 2            | ISIC_0028586, ISIC_0030182
HAM_0000689  | 2            | ISIC_0024356, ISIC_0028307
HAM_0000676  | 2            | ISIC_0032969, ISIC_0033894
HAM_0002139  | 2            | ISIC_0032786, ISIC_0033788
HAM_0002159  | 2            | ISIC_0031059, ISIC_0030355
HAM_0002169  | 2            | ISIC_0031593, ISIC_0032200
HAM_0003476  | 2            | ISIC_0029603, ISIC_0028972
HAM_0003525  | 2            | ISIC_0024653, ISIC_0026141
HAM_0003523  | 2            | ISIC_0030447, ISIC_0026179
HAM_0003521  | 2            | ISIC_0032220, ISIC_0032258
HAM_0003520  | 2            | ISIC_0026516, ISIC_0025724
HAM_0003509  | 2            | ISIC_0031778, ISIC_0027832
HAM_0003504  | 2            | ISIC_0028075, ISIC_0026823
HAM_0003501  | 2            | ISIC_0026927, ISIC_0029582
HAM_0003497  | 2            | ISIC_0031310, ISIC_0030970
HAM_0003495  | 2            | ISIC_0032869, ISIC_0033524
HAM_0003487  | 2            | ISIC_0031123, ISIC_0024845
HAM_0003475  | 2            | ISIC_0030688, ISIC_0029825
HAM_0003559  | 2            | ISIC_0027463, ISIC_0025810
HAM_0003466  | 2            | ISIC_0034132, ISIC_0033038
HAM_0003460  | 2            | ISIC_0034086, ISIC_0032577
HAM_0003458  | 2            | ISIC_0024623, ISIC_0029613
HAM_0003455  | 2            | ISIC_0027958, ISIC_0027896
HAM_0003452  | 2            | ISIC_0032006, ISIC_0028920
HAM_0003451  | 2            | ISIC_0027298, ISIC_0027098
HAM_0003449  | 2            | ISIC_0029242, ISIC_0027263
HAM_0003439  | 2            | ISIC_0033050, ISIC_0033526
HAM_0003434  | 2            | ISIC_0031126, ISIC_0028608
HAM_0003429  | 2            | ISIC_0028807, ISIC_0024673
HAM_0003534  | 2            | ISIC_0028493, ISIC_0031746
HAM_0003562  | 2            | ISIC_0030544, ISIC_0030962
HAM_0003686  | 2            | ISIC_0025386, ISIC_0024870
HAM_0003642  | 2            | ISIC_0027492, ISIC_0027528
HAM_0003683  | 2            | ISIC_0027352, ISIC_0029558
HAM_0003681  | 2            | ISIC_0032907, ISIC_0033760
HAM_0003677  | 2            | ISIC_0029409, ISIC_0032364
HAM_0003676  | 2            | ISIC_0032530, ISIC_0033249
HAM_0003667  | 2            | ISIC_0025695, ISIC_0026427
HAM_0003663  | 2            | ISIC_0026403, ISIC_0029491
HAM_0003659  | 2            | ISIC_0033449, ISIC_0033676
HAM_0003653  | 2            | ISIC_0028534, ISIC_0030139
HAM_0003652  | 2            | ISIC_0025784, ISIC_0032112
HAM_0003649  | 2            | ISIC_0032946, ISIC_0033153
HAM_0003640  | 2            | ISIC_0027181, ISIC_0030635
HAM_0003569  | 2            | ISIC_0027960, ISIC_0026955
HAM_0003627  | 2            | ISIC_0024855, ISIC_0026497
HAM_0003623  | 2            | ISIC_0033512, ISIC_0032788
HAM_0003619  | 2            | ISIC_0028562, ISIC_0025553
HAM_0003609  | 2            | ISIC_0030567, ISIC_0025729
HAM_0003603  | 2            | ISIC_0026974, ISIC_0026795
HAM_0003601  | 2            | ISIC_0030795, ISIC_0027507
HAM_0003597  | 2            | ISIC_0033422, ISIC_0027488
HAM_0003583  | 2            | ISIC_0026501, ISIC_0026006
HAM_0003579  | 2            | ISIC_0028042, ISIC_0030229
HAM_0003574  | 2            | ISIC_0024877, ISIC_0030835
HAM_0003428  | 2            | ISIC_0031170, ISIC_0024652
HAM_0003423  | 2            | ISIC_0031866, ISIC_0028344
HAM_0003419  | 2            | ISIC_0026097, ISIC_0028767
HAM_0003235  | 2            | ISIC_0025001, ISIC_0028800
HAM_0003276  | 2            | ISIC_0024975, ISIC_0025782
HAM_0003265  | 2            | ISIC_0025180, ISIC_0026107
HAM_0003263  | 2            | ISIC_0031599, ISIC_0028226
HAM_0003256  | 2            | ISIC_0032269, ISIC_0028218
HAM_0003254  | 2            | ISIC_0032478, ISIC_0032765
HAM_0003248  | 2            | ISIC_0032380, ISIC_0025447
HAM_0003246  | 2            | ISIC_0029049, ISIC_0029018
HAM_0003243  | 2            | ISIC_0026279, ISIC_0031814
HAM_0003241  | 2            | ISIC_0030079, ISIC_0024908
HAM_0003236  | 2            | ISIC_0033025, ISIC_0033053
HAM_0003230  | 2            | ISIC_0027839, ISIC_0027640
HAM_0003410  | 2            | ISIC_0024635, ISIC_0029425
HAM_0003223  | 2            | ISIC_0031249, ISIC_0024922
HAM_0003222  | 2            | ISIC_0031720, ISIC_0026382
HAM_0003216  | 2            | ISIC_0034015, ISIC_0034223
HAM_0003212  | 2            | ISIC_0028519, ISIC_0024767
HAM_0003208  | 2            | ISIC_0033572, ISIC_0033596
HAM_0003206  | 2            | ISIC_0032365, ISIC_0025199
HAM_0003202  | 2            | ISIC_0032718, ISIC_0032736
HAM_0003195  | 2            | ISIC_0026319, ISIC_0025319
HAM_0003194  | 2            | ISIC_0032019, ISIC_0026954
HAM_0003191  | 2            | ISIC_0029524, ISIC_0028050
HAM_0003277  | 2            | ISIC_0026730, ISIC_0026890
HAM_0003299  | 2            | ISIC_0026237, ISIC_0025547
HAM_0003301  | 2            | ISIC_0025033, ISIC_0027310
HAM_0003303  | 2            | ISIC_0030980, ISIC_0024597
HAM_0003401  | 2            | ISIC_0029598, ISIC_0029002
HAM_0003387  | 2            | ISIC_0031079, ISIC_0028524
HAM_0003384  | 2            | ISIC_0031299, ISIC_0028438
HAM_0003380  | 2            | ISIC_0024418, ISIC_0027343
HAM_0003373  | 2            | ISIC_0024515, ISIC_0031450
HAM_0003365  | 2            | ISIC_0033682, ISIC_0033890
